gene_id	KO_840	KO_843	KO_857	KO_891	WT_841	WT_842	WT_858	WT_892
ENSMUSG00000086344.1	0	0	0	0	4	0	0	0
ENSMUSG00000083165.1	1	1	0	0	0	0	0	0
ENSMUSG00000089413.1	0	0	0	0	0	0	0	0
ENSMUSG00000036006.19	111	97	3	3	147	47	4	5
ENSMUSG00000085603.2	1	0	0	0	0	0	0	0
ENSMUSG00000097838.1	12	1	0	0	1	1	0	0
ENSMUSG00000085861.1	0	0	0	0	11	0	0	0
ENSMUSG00000006715.11	190	174	200	108	221	115	89	114
ENSMUSG00000019132.10	9876	8414	13632	10667	9560	5040	8911	8782
ENSMUSG00000064811.1	8	6	3	4	6	4	4	7
ENSMUSG00000006717.6	1922	1599	1688	1238	1698	887	1173	987
ENSMUSG00000035958.2	1051	904	650	604	857	539	620	480
ENSMUSG00000006711.15	1	0	4	1	0	0	0	0
ENSMUSG00000086796.1	11	14	0	14	10	5	6	1
ENSMUSG00000035936.6	2827	3200	3171	2653	3477	2120	3443	3173
ENSMUSG00000086448.1	182	168	135	166	299	153	352	187
ENSMUSG00000021340.12	1305	1373	1450	1020	2216	1326	1658	2153
ENSMUSG00000021339.3	1886	2022	2838	2092	2421	1194	1930	2346
ENSMUSG00000035910.15	0	0	0	0	2	0	0	0
ENSMUSG00000082667.1	0	0	0	0	0	0	0	0
ENSMUSG00000048978.13	0	0	0	0	4	0	0	0
ENSMUSG00000083919.1	0	0	0	0	0	0	0	0
ENSMUSG00000080840.1	6	2	2	18	8	8	0	4
ENSMUSG00000082161.1	0	0	0	0	0	0	0	0
ENSMUSG00000086531.1	0	0	0	0	0	0	0	0
ENSMUSG00000084358.1	0	0	0	0	0	0	0	0
ENSMUSG00000084811.1	0	0	0	0	0	0	0	0
ENSMUSG00000060198.7	5	10	2	2	0	4	14	8
ENSMUSG00000045835.4	0	0	0	0	36	0	0	0
ENSMUSG00000081653.1	1	1	0	0	0	0	0	0
ENSMUSG00000082236.1	0	0	0	0	0	0	0	0
ENSMUSG00000021342.13	0	0	0	0	0	0	0	0
ENSMUSG00000057170.5	0	0	0	0	0	0	0	0
ENSMUSG00000062737.12	0	0	0	0	0	0	0	0
ENSMUSG00000062201.3	0	0	0	0	0	0	0	0
ENSMUSG00000017922.13	0	0	0	0	0	0	0	0
ENSMUSG00000038891.2	0	0	0	0	0	0	0	0
ENSMUSG00000038883.2	0	0	0	0	0	0	0	0
ENSMUSG00000086698.1	0	0	0	0	0	0	0	0
ENSMUSG00000083096.1	0	0	0	0	0	0	0	0
ENSMUSG00000069259.10	0	0	0	0	0	0	0	0
ENSMUSG00000089749.1	0	0	0	0	0	0	0	0
ENSMUSG00000082306.1	0	0	0	0	0	0	0	0
ENSMUSG00000018259.12	0	0	0	0	0	0	0	0
ENSMUSG00000069258.10	0	0	0	0	0	0	0	0
ENSMUSG00000021345.15	0	0	0	0	0	0	0	0
ENSMUSG00000021346.13	0	0	0	0	0	0	0	0
ENSMUSG00000006490.2	0	0	0	0	0	0	0	0
ENSMUSG00000019756.10	0	0	0	0	0	0	0	0
ENSMUSG00000021347.3	0	0	0	0	0	0	0	0
ENSMUSG00000006488.16	0	0	0	0	0	0	0	0
ENSMUSG00000046899.6	0	0	0	0	0	0	0	0
ENSMUSG00000083946.1	0	0	0	0	0	0	0	0
ENSMUSG00000021348.2	0	0	0	0	0	0	0	0
ENSMUSG00000060738.3	0	0	0	0	0	0	0	0
ENSMUSG00000022886.5	0	0	0	0	0	0	0	0
ENSMUSG00000062551.12	0	0	0	0	0	0	0	0
ENSMUSG00000095744.1	0	0	0	0	0	0	0	0
ENSMUSG00000071466.1	0	0	0	0	0	0	0	0
ENSMUSG00000005891.6	0	0	0	0	0	0	0	0
ENSMUSG00000017064.4	0	0	0	0	0	0	0	0
ENSMUSG00000061330.7	183	156	6	11	148	59	13	4
ENSMUSG00000085936.7	2	0	0	0	6	3	1	2
ENSMUSG00000086785.1	0	0	0	0	2	0	0	0
ENSMUSG00000099158.1	0	0	0	0	0	0	0	0
ENSMUSG00000092093.1	0	0	0	0	0	0	0	0
ENSMUSG00000082861.3	2	2	2	0	0	0	2	2
ENSMUSG00000097461.1	0	0	0	0	0	0	0	0
ENSMUSG00000076431.4	132	138	562	493	154	69	491	564
ENSMUSG00000086363.7	0	0	1	0	0	0	0	0
ENSMUSG00000082730.1	0	0	0	0	0	0	0	0
ENSMUSG00000006191.17	1403	1026	1704	1061	1357	686	1443	1517
ENSMUSG00000086423.1	0	0	0	0	0	0	0	0
ENSMUSG00000016477.17	1128	1092	1952	1203	1532	701	1022	1592
ENSMUSG00000086893.1	3	2	0	1	3	1	2	3
ENSMUSG00000085188.1	0	0	0	0	0	0	0	0
ENSMUSG00000083676.1	0	0	0	0	0	0	0	0
ENSMUSG00000038732.14	26	32	14	6	38	11	2	4
ENSMUSG00000084669.1	0	0	0	0	0	0	0	0
ENSMUSG00000082648.1	0	0	0	0	0	0	0	0
ENSMUSG00000049115.14	203	83	2	4	130	68	0	4
ENSMUSG00000083882.1	0	0	0	0	0	0	0	0
ENSMUSG00000038462.3	32282	31746	17601	18662	21268	13033	14216	10922
ENSMUSG00000086263.1	0	0	0	0	1	0	0	0
ENSMUSG00000069255.12	2232	1769	1753	1510	1817	1144	1726	1458
ENSMUSG00000081905.1	0	0	0	0	0	0	0	0
ENSMUSG00000021356.9	492	369	780	3392	344	213	3827	430
ENSMUSG00000021357.13	2624	2355	4931	3431	3541	1485	4198	4642
ENSMUSG00000076430.1	1	0	1	0	1	2	1	8
ENSMUSG00000056257.2	5	1	1	0	0	0	1	6
ENSMUSG00000082014.1	0	0	0	0	0	0	0	0
ENSMUSG00000084175.1	0	0	0	0	0	0	0	0
ENSMUSG00000087460.1	0	0	0	0	0	0	0	0
ENSMUSG00000087140.1	0	0	0	0	0	0	0	0
ENSMUSG00000087662.1	0	0	0	0	0	0	0	0
ENSMUSG00000086852.1	0	0	0	0	0	0	0	0
ENSMUSG00000085620.1	0	0	0	0	0	0	0	0
ENSMUSG00000088693.1	0	0	0	0	0	0	0	0
ENSMUSG00000085981.1	0	0	0	0	0	0	0	0
ENSMUSG00000089052.1	0	0	0	0	0	0	0	0
ENSMUSG00000090863.1	0	1	0	0	0	0	0	0
ENSMUSG00000038415.9	4	2	0	11	1	2	9	0
ENSMUSG00000087220.1	0	0	2	0	0	0	0	0
ENSMUSG00000038408.13	1	0	0	0	4	0	0	1
ENSMUSG00000087276.1	0	0	0	0	0	0	0	0
ENSMUSG00000038402.2	6	4	2	0	3	6	0	0
ENSMUSG00000098266.1	0	0	0	0	0	0	0	0
ENSMUSG00000065843.1	0	0	3	0	0	0	0	0
ENSMUSG00000086144.1	0	0	0	0	0	0	0	0
ENSMUSG00000050295.3	202	199	148	329	132	81	224	139
ENSMUSG00000038372.13	1032	863	635	585	761	488	579	447
ENSMUSG00000083149.2	2	1	0	0	0	1	1	1
ENSMUSG00000085770.1	0	0	0	0	0	0	0	0
ENSMUSG00000044951.13	0	0	0	0	0	0	0	0
ENSMUSG00000098788.1	0	0	0	0	0	0	0	0
ENSMUSG00000021400.6	1062	876	940	1036	1089	467	1064	927
ENSMUSG00000042874.1	0	0	0	0	0	0	0	0
ENSMUSG00000044734.15	242	250	150	32	399	161	6	305
ENSMUSG00000081433.1	7	1	2	0	0	1	0	3
ENSMUSG00000079049.8	1	0	25	2	0	0	0	0
ENSMUSG00000074973.3	3	0	10	2	11	5	0	2
ENSMUSG00000042842.10	131	91	251	18	693	165	3	363
ENSMUSG00000045827.10	3015	2707	3379	553	7433	2918	1340	4449
ENSMUSG00000021403.2	98	53	125	17	41	3	1	13
ENSMUSG00000051029.7	5	13	9	0	9	3	0	6
ENSMUSG00000083653.1	0	0	0	0	0	0	0	0
ENSMUSG00000082893.1	1	0	0	1	3	0	2	0
ENSMUSG00000021404.12	0	1	0	0	0	3	0	0
ENSMUSG00000054266.2	0	0	0	0	0	0	0	0
ENSMUSG00000081237.3	0	0	0	0	0	0	0	0
ENSMUSG00000062342.2	0	3	4	0	1	0	0	0
ENSMUSG00000038327.8	0	0	0	0	0	0	0	0
ENSMUSG00000071452.4	0	0	0	0	0	0	0	0
ENSMUSG00000057726.2	0	0	0	0	0	0	0	0
ENSMUSG00000081903.1	0	0	0	0	0	0	0	0
ENSMUSG00000081288.1	0	0	0	0	0	0	0	0
ENSMUSG00000082722.1	0	0	0	0	0	0	0	0
ENSMUSG00000089229.1	0	0	0	0	0	0	0	0
ENSMUSG00000083042.1	0	0	0	0	0	0	0	0
ENSMUSG00000047889.8	3	2	2	1	7	2	0	1
ENSMUSG00000082986.1	0	0	0	0	0	0	0	0
ENSMUSG00000097202.1	0	0	0	0	0	0	0	0
ENSMUSG00000097931.1	6	0	4	0	4	0	1	7
ENSMUSG00000097190.1	1	0	0	0	0	0	0	0
ENSMUSG00000097054.1	6	0	3	0	3	2	0	1
ENSMUSG00000080317.2	0	0	0	0	0	0	0	0
ENSMUSG00000089642.2	0	0	0	0	0	0	0	0
ENSMUSG00000069248.11	1	0	2	0	0	0	0	0
ENSMUSG00000052180.14	8	6	6	7	15	7	4	11
ENSMUSG00000060147.15	17145	10814	10061	10481	15185	6724	7632	10105
ENSMUSG00000085457.3	300	137	129	132	176	94	106	171
ENSMUSG00000046949.15	2754	2345	2796	1428	3774	1847	1870	2992
ENSMUSG00000021408.14	1073	1256	3137	2618	1839	839	3203	2615
ENSMUSG00000090628.1	33	36	33	20	56	12	65	20
ENSMUSG00000091462.1	4	16	6	6	9	3	15	8
ENSMUSG00000038286.10	3511	3007	2343	2009	3743	1930	2734	2537
ENSMUSG00000058672.6	8258	8541	12583	3081	7661	4664	1115	5810
ENSMUSG00000045136.5	832	675	1528	323	392	164	45	271
ENSMUSG00000071451.9	526	543	360	236	576	221	158	269
ENSMUSG00000038267.14	1286	1210	2538	2885	1120	619	4570	1725
ENSMUSG00000088573.1	0	0	1	0	0	1	2	0
ENSMUSG00000021411.15	7366	4128	6452	6889	5074	1961	4839	5050
ENSMUSG00000086786.1	30	33	41	63	31	16	48	22
ENSMUSG00000038246.6	1	0	0	0	2	1	0	0
ENSMUSG00000021413.8	352	426	2761	2160	440	237	2156	2087
ENSMUSG00000021414.7	118	68	278	123	305	131	438	492
ENSMUSG00000021415.13	1	3	4	8	5	0	5	8
ENSMUSG00000098209.1	0	0	7	0	1	0	0	2
ENSMUSG00000021416.11	759	596	462	1127	539	336	1061	628
ENSMUSG00000085962.8	51	46	24	79	27	13	53	7
ENSMUSG00000021417.14	8044	7307	6255	5910	8333	4621	6273	6404
ENSMUSG00000102099.1	0	0	0	0	0	0	0	0
ENSMUSG00000077601.1	0	0	0	0	0	0	0	0
ENSMUSG00000059288.13	974	929	1011	743	1061	477	687	864
ENSMUSG00000065178.1	0	0	0	1	0	0	0	0
ENSMUSG00000021418.15	1809	1426	1185	615	1323	760	709	673
ENSMUSG00000050423.10	3	1	0	0	0	0	1	0
ENSMUSG00000046573.6	737	631	387	318	684	390	346	377
ENSMUSG00000021420.12	3887	3802	2659	2550	3895	2051	3293	2159
ENSMUSG00000077282.1	0	0	0	0	0	0	0	0
ENSMUSG00000039114.15	6	16	4	18	28	10	14	13
ENSMUSG00000039109.15	1802	2758	1022	563	2992	1605	460	1349
ENSMUSG00000021423.5	168	149	156	43	238	83	20	92
ENSMUSG00000100760.1	9	17	3	5	36	23	43	33
ENSMUSG00000100932.1	1	6	1	1	4	0	6	11
ENSMUSG00000099847.1	1	2	11	0	8	5	3	10
ENSMUSG00000100022.1	0	1	1	0	2	0	0	0
ENSMUSG00000102924.1	0	0	0	0	1	0	0	0
ENSMUSG00000039087.16	755	903	7428	6594	924	501	7280	6107
ENSMUSG00000021427.9	21452	19829	20570	10130	23450	12745	10838	14486
ENSMUSG00000044566.15	70	50	188	79	124	35	73	128
ENSMUSG00000021428.8	546	490	587	547	608	365	686	637
ENSMUSG00000098481.1	0	0	0	0	0	0	0	0
ENSMUSG00000103789.1	0	0	0	0	0	0	0	0
ENSMUSG00000054889.9	6	8	1	0	3	1	1	0
ENSMUSG00000021431.14	532	405	449	332	407	217	354	398
ENSMUSG00000039004.5	153	213	5	8	126	109	20	8
ENSMUSG00000038991.16	9771	8990	8741	7359	11180	4956	8632	9198
ENSMUSG00000038982.9	3465	3039	2549	2118	3713	1769	2932	2557
ENSMUSG00000001707.7	2645	2536	1771	936	2502	1592	906	1511
ENSMUSG00000087909.1	0	0	0	0	0	0	0	0
ENSMUSG00000021432.14	1437	1114	795	577	1344	763	621	792
ENSMUSG00000097151.1	9	21	11	7	10	8	7	6
ENSMUSG00000096932.1	52	18	43	25	54	28	23	48
ENSMUSG00000103605.1	0	0	0	0	0	0	0	0
ENSMUSG00000065256.1	0	0	0	0	0	0	0	0
ENSMUSG00000047094.8	2	0	2	0	0	0	6	1
ENSMUSG00000055732.1	0	0	0	0	0	0	0	0
ENSMUSG00000021359.15	2	0	0	0	2	1	0	0
ENSMUSG00000097752.2	0	0	0	0	0	0	0	0
ENSMUSG00000104458.1	0	0	0	0	0	0	0	0
ENSMUSG00000090475.1	4	0	4	2	2	1	2	2
ENSMUSG00000021360.15	6322	6084	4875	3240	12163	4959	4493	9524
ENSMUSG00000093269.1	0	0	0	0	0	0	2	2
ENSMUSG00000086693.1	12	2	34	91	16	5	101	115
ENSMUSG00000038683.15	6169	6438	6437	3611	5232	2975	2121	4216
ENSMUSG00000021361.6	9542	10523	6420	4990	8026	4586	3932	4296
ENSMUSG00000021363.13	0	0	2	0	16	0	0	1
ENSMUSG00000021362.6	0	0	0	0	0	0	0	0
ENSMUSG00000038651.14	0	0	0	0	0	0	1	0
ENSMUSG00000021364.15	17	1	2	1	66	4	0	0
ENSMUSG00000091264.2	2830	2174	2704	2005	2991	1491	1548	2108
ENSMUSG00000090853.1	0	0	0	0	0	0	0	0
ENSMUSG00000021365.14	11306	8138	25547	9781	13202	3663	3207	11295
ENSMUSG00000097373.1	47	73	44	20	37	18	2	19
ENSMUSG00000092835.1	0	0	0	0	0	0	0	0
ENSMUSG00000087370.2	3359	2428	2789	3146	3655	1559	3139	3066
ENSMUSG00000054258.8	0	0	0	5	1	5	1	0
ENSMUSG00000058022.13	945	845	639	358	1657	787	528	766
ENSMUSG00000085759.1	0	0	0	0	5	0	0	1
ENSMUSG00000099672.1	0	0	0	0	0	0	0	0
ENSMUSG00000103479.1	0	0	0	0	0	0	0	0
ENSMUSG00000089035.1	0	0	0	0	0	0	0	0
ENSMUSG00000100071.1	11	5	6	7	6	4	5	8
ENSMUSG00000021366.7	195	225	3750	2791	324	112	3709	4380
ENSMUSG00000021367.7	46	52	10	1	30	5	0	1
ENSMUSG00000095255.2	0	0	0	0	0	0	0	0
ENSMUSG00000054728.16	76	39	299	80	89	74	367	169
ENSMUSG00000089710.1	0	0	0	0	0	0	0	0
ENSMUSG00000085276.2	0	1	0	0	0	0	0	0
ENSMUSG00000090135.1	0	0	0	0	0	0	0	0
ENSMUSG00000088527.1	0	0	0	0	0	0	0	0
ENSMUSG00000087202.1	0	0	6	0	1	0	0	0
ENSMUSG00000021368.14	1505	1376	1365	1020	1633	748	883	1284
ENSMUSG00000051335.5	518	528	617	343	732	382	302	473
ENSMUSG00000054021.5	619	567	538	430	711	359	581	540
ENSMUSG00000063200.3	1059	839	897	782	999	614	666	951
ENSMUSG00000038546.8	4368	4500	11740	6605	6158	3167	9556	10873
ENSMUSG00000065315.1	1	6	1	4	0	1	4	1
ENSMUSG00000021371.4	13999	13176	16901	9488	19964	9993	12639	15547
ENSMUSG00000044164.2	0	0	0	6	0	0	0	2
ENSMUSG00000110016.1	0	0	0	0	0	0	0	0
ENSMUSG00000015396.3	829	895	1461	520	1347	387	380	721
ENSMUSG00000089107.1	0	0	0	0	0	0	0	0
ENSMUSG00000089815.7	0	0	0	0	0	0	0	0
ENSMUSG00000098107.1	0	0	0	0	0	0	0	0
ENSMUSG00000098124.1	0	0	0	0	0	0	0	0
ENSMUSG00000098144.7	0	0	0	0	0	0	0	0
ENSMUSG00000038518.15	490	560	2552	2258	804	275	2550	1890
ENSMUSG00000088189.1	3	1	0	1	3	0	0	1
ENSMUSG00000057531.13	4959	4604	3965	4120	4245	2306	4858	2521
ENSMUSG00000065656.1	0	0	0	0	0	0	0	0
ENSMUSG00000078915.1	73	72	45	52	99	38	65	95
ENSMUSG00000047061.6	21	28	20	14	29	2	7	37
ENSMUSG00000098136.1	2	1	1	0	0	4	0	1
ENSMUSG00000088203.1	1	1	0	0	1	0	1	0
ENSMUSG00000038175.9	915	895	621	446	1195	522	535	480
ENSMUSG00000089211.1	0	0	0	0	0	0	0	0
ENSMUSG00000000253.12	1363	1439	1093	771	1933	946	567	1280
ENSMUSG00000046876.15	1228	1330	4977	3190	2175	1054	3886	4184
ENSMUSG00000038152.4	134	118	96	81	98	52	94	91
ENSMUSG00000062282.3	0	0	0	0	0	0	0	0
ENSMUSG00000063529.3	1	0	0	0	0	0	0	0
ENSMUSG00000038132.5	6	11	0	0	0	4	0	0
ENSMUSG00000021373.15	2	3	0	0	3	1	8	7
ENSMUSG00000087913.1	0	0	0	0	0	0	0	0
ENSMUSG00000069237.8	10769	8798	12251	7784	11667	5401	7841	10327
ENSMUSG00000021374.9	1933	2072	6860	4570	3167	1440	5516	5565
ENSMUSG00000021375.9	536	538	3677	4208	860	385	5658	4482
ENSMUSG00000064558.1	0	0	3	2	2	2	7	2
ENSMUSG00000084466.1	0	1	0	0	2	0	1	2
ENSMUSG00000089131.1	0	0	0	0	0	0	0	0
ENSMUSG00000051606.4	7	2	0	0	2	0	0	0
ENSMUSG00000044231.2	521	453	260	215	446	274	185	321
ENSMUSG00000021376.10	1596	1352	1418	950	1494	918	723	1163
ENSMUSG00000038080.16	2247	1952	3056	2258	2901	1281	2378	3111
ENSMUSG00000021377.14	994	631	1608	1319	1096	531	1097	1273
ENSMUSG00000038068.14	1568	1617	823	3883	1109	722	7744	1193
ENSMUSG00000047324.5	0	0	0	0	0	0	0	0
ENSMUSG00000097622.1	3	4	0	0	2	3	0	0
ENSMUSG00000021379.1	61	85	11	23	42	32	29	6
ENSMUSG00000097326.1	2	0	0	0	0	0	0	0
ENSMUSG00000050954.15	261	288	319	249	487	208	313	361
ENSMUSG00000053181.1	1	1	4	1	7	0	4	1
ENSMUSG00000097375.2	1215	830	353	639	1069	565	963	512
ENSMUSG00000065453.1	0	0	0	0	0	0	0	0
ENSMUSG00000093232.1	0	0	0	0	0	0	0	0
ENSMUSG00000105621.1	0	0	0	0	0	0	0	0
ENSMUSG00000065421.3	3	2	8	9	3	0	4	3
ENSMUSG00000103373.1	348	258	154	258	309	222	287	239
ENSMUSG00000095214.1	0	0	0	0	0	0	0	0
ENSMUSG00000038042.9	640	503	690	651	891	389	824	724
ENSMUSG00000021381.4	0	0	0	0	0	0	0	0
ENSMUSG00000038025.7	332	315	2605	3823	604	235	4842	3069
ENSMUSG00000086889.1	17	20	2	19	19	11	38	12
ENSMUSG00000038014.7	8932	9253	31799	20735	14045	5447	20064	26384
ENSMUSG00000097059.1	263	257	95	125	268	198	290	168
ENSMUSG00000037989.15	1	0	5	4	0	1	1	3
ENSMUSG00000037966.15	3606	3803	2513	1323	4405	1804	1355	2391
ENSMUSG00000037960.10	1025	979	724	546	1019	496	513	498
ENSMUSG00000021384.14	81	92	80	19	142	31	13	18
ENSMUSG00000037946.11	62	17	118	30	102	27	19	20
ENSMUSG00000037933.15	1614	1930	11709	9144	3425	1432	9151	11461
ENSMUSG00000021385.9	1296	1224	1164	777	1311	800	971	786
ENSMUSG00000021391.9	81	100	88	53	143	91	48	75
ENSMUSG00000096252.1	98	79	116	108	134	74	68	121
ENSMUSG00000043631.7	290	294	48	93	304	190	210	65
ENSMUSG00000021388.13	1045	778	28	2	895	589	9	11
ENSMUSG00000048368.8	8	8	10	3	21	6	13	6
ENSMUSG00000021390.5	5834	4624	8718	2844	5189	4463	1626	4267
ENSMUSG00000021392.7	126	175	2228	1385	230	95	769	1674
ENSMUSG00000037851.13	1737	1565	5160	3100	2405	1067	3207	3694
ENSMUSG00000087963.1	3	0	9	1	1	0	1	0
ENSMUSG00000077360.1	0	0	0	0	0	0	0	0
ENSMUSG00000069236.5	22	26	31	6	9	13	13	16
ENSMUSG00000093976.1	0	0	0	0	0	0	0	0
ENSMUSG00000094886.1	0	0	0	0	0	0	0	0
ENSMUSG00000090497.1	0	0	0	0	0	0	0	0
ENSMUSG00000095849.1	0	0	0	0	0	0	0	0
ENSMUSG00000095300.1	0	0	0	0	0	0	0	0
ENSMUSG00000095027.1	0	0	0	0	0	0	0	0
ENSMUSG00000101136.1	5	6	1	11	8	3	16	10
ENSMUSG00000037816.10	1944	1629	1135	936	1470	689	1021	998
ENSMUSG00000071909.2	0	0	0	0	0	0	0	0
ENSMUSG00000095697.1	0	0	0	0	0	0	0	0
ENSMUSG00000094933.1	0	0	0	0	0	0	0	0
ENSMUSG00000096641.6	0	0	0	0	1	0	0	0
ENSMUSG00000095380.1	0	0	0	0	0	0	0	0
ENSMUSG00000094918.3	0	0	0	0	0	0	0	0
ENSMUSG00000084609.2	0	0	0	0	0	0	0	0
ENSMUSG00000021395.10	9704	7186	5511	5126	9989	5043	6051	5183
ENSMUSG00000021396.4	1	0	0	0	0	0	0	0
ENSMUSG00000091383.1	1042	4	3	5	8	431	1	3
ENSMUSG00000106200.1	0	0	0	0	0	0	0	0
ENSMUSG00000067586.3	443	355	25	34	420	198	20	22
ENSMUSG00000021448.6	0	0	0	0	1	0	0	1
ENSMUSG00000062248.5	88	87	82	30	86	50	16	46
ENSMUSG00000064672.1	2	0	0	0	5	7	2	0
ENSMUSG00000035139.14	359	420	1064	771	601	259	849	838
ENSMUSG00000051107.4	0	0	4	5	7	0	0	0
ENSMUSG00000021451.15	195	137	348	183	314	51	22	113
ENSMUSG00000092648.1	0	0	0	0	0	0	0	0
ENSMUSG00000021453.2	4521	2464	4002	6630	4337	1501	10221	1545
ENSMUSG00000097495.1	0	0	2	0	0	0	0	0
ENSMUSG00000102173.1	1	0	0	0	0	0	0	0
ENSMUSG00000047842.6	1405	1981	1394	312	810	841	68	808
ENSMUSG00000021457.14	334	497	2050	706	833	188	234	755
ENSMUSG00000021460.16	9828	8669	6819	5696	9622	4579	5738	6137
ENSMUSG00000065771.1	0	0	2	3	0	1	4	1
ENSMUSG00000056749.7	640	1001	3779	4739	930	610	5694	2891
ENSMUSG00000021464.14	11	10	1	1	8	12	0	2
ENSMUSG00000021468.7	8026	7150	5073	3736	7678	4078	4694	4524
ENSMUSG00000107008.3	4	0	5	7	63	1	2	4
ENSMUSG00000107305.1	0	0	0	0	0	0	0	0
ENSMUSG00000021469.9	0	0	0	0	0	0	0	0
ENSMUSG00000063166.4	4	0	2	2	0	0	2	0
ENSMUSG00000021478.5	322	214	208	594	130	77	618	122
ENSMUSG00000021474.8	13625	13832	10878	20628	9278	6197	25655	6876
ENSMUSG00000034987.4	16	19	0	1	15	2	9	0
ENSMUSG00000090016.1	0	0	0	0	2	0	0	0
ENSMUSG00000025867.8	8	17	3	4	15	19	11	1
ENSMUSG00000086137.1	0	0	0	0	0	0	0	0
ENSMUSG00000089341.1	0	0	0	0	0	0	0	0
ENSMUSG00000025872.5	4494	3832	3527	3631	4147	1846	3283	2691
ENSMUSG00000086567.1	58	62	47	69	74	47	59	42
ENSMUSG00000043183.18	125	100	327	417	166	53	471	427
ENSMUSG00000025871.18	15294	14062	11963	8737	17441	8023	12011	12653
ENSMUSG00000025870.10	342	277	263	237	315	168	190	179
ENSMUSG00000080454.3	0	1	0	0	1	0	0	0
ENSMUSG00000025869.11	1395	1282	1043	740	1354	671	648	892
ENSMUSG00000025868.6	4077	4188	3270	2024	4703	1882	1787	2568
ENSMUSG00000047547.14	4757	4574	4197	2967	6591	3209	3078	4644
ENSMUSG00000025873.15	4677	3895	5166	3597	5181	2536	3237	4103
ENSMUSG00000034928.16	3055	2814	5612	3609	3686	1654	4412	4700
ENSMUSG00000034918.8	77	64	46	32	168	60	17	121
ENSMUSG00000069227.4	243	223	180	182	323	122	57	192
ENSMUSG00000034891.13	1	0	7	0	3	1	0	7
ENSMUSG00000084949.1	0	0	0	0	0	0	0	0
ENSMUSG00000074895.10	0	0	0	0	0	0	0	0
ENSMUSG00000025875.14	19206	15964	11738	7722	20469	7762	5601	11372
ENSMUSG00000086097.1	0	0	0	0	0	0	0	0
ENSMUSG00000100728.1	0	0	0	0	0	0	0	0
ENSMUSG00000085896.2	0	0	0	0	0	0	0	0
ENSMUSG00000087335.2	0	0	0	0	0	0	0	0
ENSMUSG00000025876.15	1708	2054	3403	1189	2067	821	804	1964
ENSMUSG00000025877.14	188	227	999	302	348	76	26	226
ENSMUSG00000025878.16	998	776	1335	1233	1046	514	1344	1194
ENSMUSG00000094446.1	1	0	0	0	0	1	1	0
ENSMUSG00000021481.11	814	742	1029	718	984	432	957	953
ENSMUSG00000091768.1	0	0	0	0	0	0	0	0
ENSMUSG00000005320.9	0	0	0	0	0	0	0	0
ENSMUSG00000021488.7	3303	4047	29511	21296	4244	2311	19527	23802
ENSMUSG00000034789.7	2525	2336	1878	1655	2010	997	1222	1189
ENSMUSG00000021486.6	9532	9220	8351	6973	8977	4361	5613	6164
ENSMUSG00000021485.13	21	38	39	6	35	41	15	10
ENSMUSG00000021484.7	28066	27499	29684	18857	28586	13933	21631	25486
ENSMUSG00000052087.13	113	117	23	17	130	25	6	18
ENSMUSG00000021490.10	0	1	0	0	0	0	0	0
ENSMUSG00000044444.5	0	0	0	0	0	0	0	0
ENSMUSG00000021492.15	0	0	0	0	1	0	0	0
ENSMUSG00000074886.10	3013	2531	2466	2504	3189	1411	2963	2235
ENSMUSG00000099058.1	0	0	0	0	1	0	0	0
ENSMUSG00000034686.7	14	22	4	21	25	3	31	12
ENSMUSG00000034675.17	462	547	494	526	1025	462	504	1092
ENSMUSG00000098341.1	0	0	0	0	0	0	0	0
ENSMUSG00000021493.15	3103	2893	3416	2909	3203	1351	1519	3352
ENSMUSG00000099096.1	0	0	0	0	0	0	0	0
ENSMUSG00000035711.4	21	38	39	17	42	15	2	14
ENSMUSG00000021494.8	1764	1719	1824	1230	2041	943	1504	1559
ENSMUSG00000021495.8	183	132	399	749	218	98	1000	559
ENSMUSG00000058569.7	5673	5866	5667	5051	6260	3065	4156	4275
ENSMUSG00000021504.14	1150	1187	1189	753	1487	632	727	1055
ENSMUSG00000086506.1	1	2	1	1	2	1	1	2
ENSMUSG00000021501.4	2789	2172	1951	1293	2508	1305	1217	1566
ENSMUSG00000021500.15	771	773	4139	2889	1203	444	2548	2929
ENSMUSG00000045767.8	4741	3901	5045	3371	5642	2751	4064	4385
ENSMUSG00000021497.9	10956	10090	7841	5650	11419	5801	5417	6894
ENSMUSG00000021496.12	501	527	417	294	650	327	355	397
ENSMUSG00000069223.10	9	6	1	4	18	5	1	0
ENSMUSG00000021499.12	11	22	2	2	15	5	5	17
ENSMUSG00000021506.7	1	1	0	0	0	0	0	0
ENSMUSG00000100096.1	0	0	0	0	0	0	0	0
ENSMUSG00000015937.14	1761	1662	2226	2148	2667	1227	2336	2239
ENSMUSG00000077799.1	0	0	0	0	0	0	0	0
ENSMUSG00000049625.5	132	120	157	37	316	81	25	35
ENSMUSG00000097361.1	0	0	0	0	0	0	0	0
ENSMUSG00000048904.4	0	0	0	0	0	0	0	0
ENSMUSG00000021508.10	137	175	187	79	152	50	8	24
ENSMUSG00000088149.1	0	0	0	0	0	0	0	0
ENSMUSG00000074885.3	0	0	0	0	0	0	0	0
ENSMUSG00000021509.5	111	126	154	103	80	37	166	68
ENSMUSG00000021538.3	0	0	0	0	0	0	0	0
ENSMUSG00000035509.17	227	107	105	157	174	131	138	159
